Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Will Wagner","SDP",50,227.877,204.474,49.7503,36.5703,10.0122,0.585165,2.58264,23.2209,19.9456,19.3264,0.33124,42.6671,2.01619,1.32078,0.739181,5.29738,1.25072,0.392206,0.243308,0.0848108,0.187237,0.452959,0.312995,0.335889,0.289165,0.648884,0.0925811,3.20538,0.293796,,-0.290606,22.5055,-4.41993,87.4114,-0.290606,0,-3.6905504763126373,-1.2694145441055298,0.268218,748.780029296875,,,,,,,203.8,4.076,203.8,4.076,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Kyle Farmer",,52,224,203.42,47.6388,32.3157,9.04656,0.459658,5.81683,23.6301,24.2734,13.3783,0.0802906,49.7169,4.58251,1.57338,0.320911,4.18754,2.03635,0.842967,0.234189,0.0597246,0.221951,0.269089,0.294229,0.368967,0.291313,0.663196,0.134777,3.66166,0.279821,,-0.269318,22.5131,-3.95422,84.8249,-0.269318,0,-4.286896586418152,-0.7021605372428894,0.265201,999,,,,,,,203.3,3.909615384,203.3,3.909615384,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Austin Wynns","ATH",42,162.798,148.93,32.9935,22.8019,5.75207,0,4.43954,15.8312,16.5088,9.67877,0.130751,45.1886,1.46958,0.945685,1.4067,3.06517,0.508147,0.224813,0.221537,0.0594528,0.277575,0.214186,0.274132,0.349588,0.273663,0.623719,0.128051,2.28513,0.284834,,-0.213701,14.0291,-5.20675,70.2403,-0.213701,-0.37,-5.923872798681259,2.87074077129364,0.260907,739.5599975585938,,,,,,,125.7,2.992857142,125.7,2.992857142,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Zach Cole","HOU",87,377.013,339.227,69.0744,41.197,14.0383,1.87817,11.9609,44.1339,39.195,29.6612,1.42501,141.524,5.43596,2.22947,0.459122,4.15259,8.71957,1.99251,0.203623,0.0786741,0.375382,0.209584,0.276644,0.361856,0.279167,0.6385,0.158234,5.83992,0.30384,,0.433686,34.1738,-10.3732,77.4267,0.433686,0,-9.596849471330643,-0.8453360795974731,0.259259,454.1099853515625,,,,,,,328.7,3.778160919,328.7,3.778160919,,,,,,,,,,,,,,,,,,,"Zach Cole","31583",805904
"Moisés Ballesteros","CHC",78,329.45,298.051,75.8298,52.8065,14.4071,0.938961,7.67726,34.9087,37.5451,26.1477,1.56689,61.6616,2.06925,2.6581,0.524154,6.71469,1.08581,0.371846,0.254419,0.0793677,0.187165,0.424052,0.316323,0.386332,0.306253,0.702655,0.131913,2.99286,0.294561,,-0.459662,37.1076,-1.8195,97.1704,-0.459662,-0.11,-1.5645248889923096,-6.880833491683006,0.25737,375.8900146484375,,,,,,,335,4.294871794,335,4.294871794,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","28820",694208
"Luke Maile",,40,160,141.294,29.1424,20.3329,5.36683,0.116481,3.32624,15.5124,14.2248,13.1441,0.0941152,47.5564,2.42749,0.918288,1.20071,2.78948,1.67904,0.664135,0.206254,0.0821509,0.297228,0.276391,0.283388,0.31651,0.268879,0.599898,0.110256,3.4691,0.28267,,-0.172576,13.1665,-5.73871,69.4141,-0.172576,-0.03,-5.956545099616051,3.0564198214560747,0.257312,999,,,,,,,110.1,2.7525,110.1,2.7525,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Walker Jenkins","MIN",23,96.7118,87.54,22.2187,15.0538,4.67957,0.510404,1.97489,11.2663,9.7555,7.57152,0.266799,15.4532,0.686916,0.733791,0.179539,1.6814,2.00261,0.371651,0.253811,0.0782895,0.159787,0.489963,0.315719,0.386609,0.306669,0.702328,0.132797,5.16876,0.285745,,0.0961858,10.9258,-0.501434,95.0387,0.0961858,0,-0.4693310484290123,-0.354938268661499,0.256231,999,,,,,,,105,4.565217391,105,4.565217391,,,,,,,,,,,,,,,,,,,"Walker Jenkins","sa3022894",805805
"Brooks Baldwin","CHW",73,317.699,290.942,67.3342,43.3417,12.15,1.97023,9.87222,35.4954,32.9727,20.2344,0.763844,79.1161,1.69392,2.15243,2.67616,4.23415,5.57255,1.40303,0.231435,0.0636903,0.249028,0.255755,0.283352,0.388535,0.290774,0.671888,0.1571,5.22106,0.28153,,0.114095,31.7914,-5.74722,84.5899,0.114095,0,-5.656139470636845,-2.778806686401367,0.255754,414.2799987792969,,,,,,,299,4.09589041,299,4.09589041,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Alex Verdugo",,50,217,196.479,49.3532,34.4306,10.1851,0.496966,4.24052,22.8247,22.7885,16.9009,0.427531,32.6824,1.38162,1.71241,0.525778,4.89612,1.07508,0.378071,0.251188,0.0778842,0.15061,0.517124,0.312442,0.372832,0.300624,0.685275,0.121644,3.05928,0.279736,,-0.284983,23.4501,-2.19014,91.2213,-0.284983,0,-2.536502033472061,-2.314814805984497,0.255055,999,,,,,,,200.9,4.018,200.9,4.018,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Garrett Mitchell","MIL",57,242.47,215.793,47.0839,31.7507,8.42554,1.63088,5.27678,28.0418,21.7373,21.8351,0.457112,76.2714,2.32522,1.05917,1.45741,3.73471,8.72199,1.72106,0.21819,0.0900525,0.31456,0.286281,0.295603,0.345708,0.284184,0.641311,0.127518,6.4299,0.308986,,0.673505,22.9662,-5.68355,81.0153,0.673505,0,-4.782284080982208,-0.829365074634552,0.251218,523,,,,,,,212.3,3.724561403,212.3,3.724561403,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Denzel Clarke","ATH",92,391.303,360.108,79.1907,51.4206,16.4961,2.3237,8.95027,45.4812,33.9404,23.1673,0.0676837,138.261,4.92296,1.83352,1.27072,5.57323,11.5885,2.74769,0.219908,0.0592056,0.353334,0.167563,0.275057,0.353185,0.275593,0.628242,0.133277,6.46815,0.327109,,0.668014,34.3338,-11.9016,71.5703,0.668014,0,-12.443652749061584,1.419753074645996,0.250063,380.2200012207031,,,,,,,323.2,3.513043478,323.2,3.513043478,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Jon Berti",,55,238,216.975,52.3327,40.4908,8.67887,1.21704,1.94591,27.2877,16.608,16.149,0.287618,52.901,2.0259,1.22751,1.41804,4.75652,11.431,2.95616,0.241192,0.0678532,0.222273,0.305269,0.298283,0.319314,0.274975,0.617597,0.0781225,6.23207,0.308447,,0.690201,20.7631,-7.35843,73.6016,0.690201,0,-6.735550343990326,1.0984022617340088,0.247371,999,,,,,,,191.3,3.478181818,191.3,3.478181818,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Blake Perkins","MIL",58,249.398,223.123,48.636,33.8597,8.86094,1.81668,4.09869,27.1177,21.5122,22.1333,0.38844,66.7181,1.63351,1.60364,0.904469,3.51769,8.41016,1.87207,0.217978,0.0887468,0.267516,0.331744,0.291367,0.329084,0.275756,0.620451,0.111106,6.22362,0.289372,,0.537521,21.9157,-7.55257,75.2416,0.537521,0,-6.780777275562286,0.8950616717338562,0.246759,709.3300170898438,,,,,,,208.1,3.587931034,208.1,3.587931034,,,,,,,,,,,,,,,,,,,"Blake Perkins","19921",663368
"Jett Williams","NYM",23,96.6622,85.7601,19.0319,12.6039,3.77625,0.473185,2.17852,10.9402,8.80821,8.7041,0.140604,23.4453,1.36244,0.689641,0.145946,1.24434,2.86114,0.390019,0.22192,0.0900466,0.242549,0.371251,0.301487,0.353196,0.289941,0.654683,0.131275,5.73153,0.277076,,0.263774,9.60738,-1.814,87.5051,0.263774,0,-1.1676953732967377,0.354938268661499,0.245879,999,,,,,,,86.5,3.760869565,86.5,3.760869565,,,,,,,,,,,,,,,,,,,"Jett Williams","sa3020134",702518
"Christopher Morel","MIA",73,308.868,275.825,61.3654,35.3849,12.9341,0.792649,12.2538,37.0317,38.4856,27.4034,0.560565,92.9368,3.22849,2.01232,0.398381,4.54554,6.4608,2.10039,0.222479,0.0887221,0.300895,0.294861,0.298238,0.408397,0.307011,0.706635,0.185918,4.75804,0.284462,,-0.000106038,34.9795,-1.51565,94.5566,-0.000106038,0,-1.9927793159658904,-5.883059024810791,0.245578,503.6700134277344,,,,,,,317.6,4.350684931,317.6,4.350684931,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Nick Yorke","PIT",34,154.677,141.494,36.0328,25.7759,6.84187,0.561571,2.85338,17.1644,15.7826,10.5994,0.748469,32.824,1.32809,1.03464,0.220599,2.83008,3.36967,1.12,0.254659,0.068526,0.21221,0.322917,0.31051,0.371449,0.297868,0.681959,0.11679,4.71395,0.310518,,-0.0286901,16.369,-1.9073,87.7505,-0.0286901,0,-2.274328228086233,-0.4747207462787628,0.245253,641.780029296875,,,,,,,153.7,4.520588235,153.7,4.520588235,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Jacob Stallings",,39,154,136.761,27.36,19.5448,5.20752,0.00112069,2.60656,13.1898,13.4144,12.0001,0.0951058,42.9539,2.015,0.938566,1.11692,3.07281,0.314386,0.179668,0.200057,0.0779225,0.278921,0.279371,0.272716,0.295328,0.255678,0.568044,0.0952714,1.98857,0.268652,,-0.231623,11.0222,-7.1741,60.3457,-0.231623,1.6,-7.44928003847599,4.609259247779846,0.242686,999,,,,,,,98.9,2.535897435,98.9,2.535897435,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Sebastian Walcott","TEX",23,95.4275,87.8355,20.2616,13.1362,4.29057,0.597749,2.23707,10.9184,9.14961,6.3178,0.312454,24.4496,0.609472,0.503732,0.160988,1.36111,2.50678,0.445413,0.230676,0.0662052,0.256211,0.258401,0.285397,0.369541,0.284986,0.654938,0.138865,5.91504,0.292356,,0.188563,9.10079,-2.17471,82.2656,0.188563,0,-1.8060653656721115,0.8619929552078247,0.239451,999,,,,,,,86.8,3.773913043,86.8,3.773913043,,,,,,,,,,,,,,,,,,,"Sebastian Walcott","sa3021069",806964
"Spencer Steer","CIN",131,558.286,494.199,114.491,72.2335,23.3024,1.99658,16.9583,64.0033,62.1759,52.3015,0.425497,119.043,6.99028,3.98592,0.809433,7.89119,9.70228,3.27189,0.231669,0.0936823,0.213229,0.439351,0.311731,0.389846,0.307956,0.701576,0.158176,4.44571,0.26929,,-0.264915,63.6544,-2.31141,91.6646,-0.264915,0,-5.7802930772304535,-10.457437515258789,0.239061,248.38999938964844,,,,,,,569.9,4.350381679,569.9,4.350381679,,,,,,,,,,,,,,,,,,,"Spencer Steer","26323",668715
"Travis Bazzana","CLE",53,227.176,204.158,42.9901,28.0851,8.63151,0.553625,5.71979,23.1121,22.2579,18.4302,0.540254,64.7739,2.62214,1.35857,0.606811,3.45862,3.62749,0.700262,0.210572,0.0811273,0.285127,0.28453,0.282662,0.342324,0.275999,0.624985,0.131751,4.57898,0.276029,,0.117907,20.0078,-6.83478,75.8539,0.117907,0,-6.347299598157406,0.8179011940956116,0.234257,999,,,,,,,192.8,3.637735849,192.8,3.637735849,,,,,,,,,,,,,,,,,,,"Travis Bazzana","sa3025129",683953
"LaMonte Wade Jr.",,58,252,214.937,47.605,31.2221,9.03302,0.544985,6.8049,27.0394,25.8366,30.7451,1.76233,55.8318,2.83845,1.72012,1.75905,4.04911,1.2566,0.497899,0.221483,0.122004,0.221555,0.550673,0.324441,0.36356,0.304567,0.688001,0.142077,2.92395,0.2649,,-0.36877,28.0391,-1.73661,93.93,-0.36877,0,-2.1766571402549744,-4.077503204345703,0.232721,999,,,,,,,255.3,4.401724137,255.3,4.401724137,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Jorge Alfaro",,23,90,83.7731,19.5397,13.6851,3.63974,0.210209,2.00465,9.15815,9.15022,3.76792,9e-7,27.1756,1.50563,0.50714,0.118708,1.78494,1.0785,0.332433,0.233246,0.0418658,0.301951,0.138651,0.277077,0.3535,0.27629,0.630577,0.120255,4.09472,0.318241,,-0.0455954,7.94769,-2.6865,74.505,-0.0455954,0.21,-2.757555264979601,1.9846913367509842,0.232569,999,,,,,,,78.3,3.404347826,78.3,3.404347826,,,,,,,,,,,,,,,,,,,"Jorge Alfaro","12180",595751
"Carson Benge","NYM",109,462.598,416.825,89.7977,59.8016,18.7708,0.798762,10.4266,46.9733,43.0189,37.3925,1.53123,124.48,4.22749,2.58557,1.56732,7.56651,7.79917,1.6208,0.215433,0.0808316,0.269088,0.300391,0.285052,0.339341,0.27558,0.624393,0.123908,4.35545,0.278981,,0.236646,40.5843,-14.0752,77.6671,0.236646,0,-12.007880866527557,-1.129767894744873,0.230519,999,,,,,,,374.4,3.434862385,374.4,3.434862385,,,,,,,,,,,,,,,,,,,"Carson Benge","sa3025452",701807
"Jadher Areinamo","TBR",16,68.7857,64.6306,17.5693,12.438,3.66661,0.158912,1.30576,7.52752,7.8662,3.15228,0.233753,9.11813,0.347197,0.55092,0.104725,1.36818,1.89446,0.307179,0.271842,0.0458275,0.132559,0.345715,0.306763,0.394102,0.303105,0.700865,0.122259,4.94542,0.29701,,0.149426,7.57189,-0.55567,92.4595,0.149426,0,-0.46189790964126587,0.34567901492118835,0.230333,999,,,,,,,69.6,4.35,69.6,4.35,,,,,,,,,,,,,,,,,,,"Jadher Areinamo","sa3015802",699130
"Miguel Rojas","LAD",47,203.735,183.421,44.6889,33.0863,8.06052,0.370589,3.1715,22.1927,19.1264,12.5531,0.333747,28.7703,1.63287,1.24286,1.53233,4.68993,2.81506,1.18911,0.243642,0.0616149,0.141214,0.436322,0.296078,0.343501,0.281914,0.639579,0.0998591,4.1355,0.27185,,-0.233824,18.9218,-5.15111,79.2147,-0.233824,0,-5.252827629446983,0.7253085970878601,0.230285,667.3300170898438,,,,,,,168.3,3.580851063,168.3,3.580851063,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Dominic Keegan","TBR",16,62.8898,56.9722,13.8077,9.4112,2.7587,0.154537,1.48324,6.31662,7.09371,4.70831,0.202162,14.2109,0.670932,0.443976,0.0943585,1.26525,0.0642375,0.0173905,0.242358,0.074866,0.225966,0.331316,0.305547,0.374308,0.297565,0.679855,0.13195,2.24237,0.295394,,-0.0905813,6.63996,-0.790955,88.6427,-0.0905813,-0.23,-0.9324207454919815,1.004567876458168,0.228843,999,,,,,,,57.5,3.59375,57.5,3.59375,,,,,,,,,,,,,,,,,,,"Dominic Keegan","sa3020194",681371
"Ben Williamson","SEA",81,344.392,317.644,73.2011,55.139,12.9096,2.10648,3.04596,32.9714,27.1054,20.6164,0.170705,82.4701,3.21369,1.75025,1.16803,7.35727,5.30974,1.6563,0.23045,0.0598633,0.239466,0.249987,0.282705,0.313123,0.264739,0.595828,0.0826727,4.96939,0.299965,,-0.136536,27.1826,-13.51,73.4438,-0.136536,0,-10.915876388549805,1.2499998807907104,0.223813,744.1699829101562,,,,,,,244,3.012345679,244,3.012345679,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Leody Taveras","BAL",23,97.5648,89.4873,21.0133,13.9545,3.697,0.495574,2.86627,12.2663,9.55742,6.3406,0.150411,22.8125,0.315566,0.715449,0.70588,1.2502,3.92949,0.931871,0.234819,0.0649886,0.233819,0.277944,0.285668,0.383298,0.290307,0.668966,0.148479,6.20345,0.281245,,0.269209,9.72611,-1.80193,85.97,0.269209,0,-1.3441175520420074,0.15211638808250427,0.221611,737.8900146484375,,,,,,,91.2,3.965217391,91.2,3.965217391,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Brady House","WSN",122,507.395,477.116,112.595,79.5173,20.9851,1.67451,10.4181,47.8823,52.8366,21.7134,0.36056,139.232,4.73621,3.24554,0.583578,9.05807,6.79448,2.43257,0.23599,0.0427938,0.274406,0.155951,0.274352,0.3525,0.273478,0.626851,0.116509,4.1736,0.30896,,-0.334463,43.6485,-16.3041,72.9464,-0.334463,0,-16.603662490844727,1.8827159404754639,0.221017,482.5,,,,,,,410.8,3.367213114,410.8,3.367213114,,,,,,,,,,,,,,,,,,,"Brady House","29993",691781
"Jeremiah Jackson","BAL",62,264.819,245.55,54.7717,36.0126,10.5715,0.882241,7.30535,28.8801,27.5885,15.4485,0.083794,72.0743,1.72793,1.75966,0.332887,4.24634,4.3388,1.39818,0.223057,0.0583362,0.272165,0.214342,0.27203,0.362548,0.276725,0.634578,0.139491,4.66859,0.282656,,-0.0554015,23.4792,-7.81122,76.6138,-0.0554015,0,-7.354706950485706,0.35250160098075867,0.216128,600.5,,,,,,,221.2,3.567741935,221.2,3.567741935,,,,,,,,,,,,,,,,,,,"Jeremiah Jackson","22239",669236
"Ke'Bryan Hayes","CIN",143,606.533,558.432,134.684,100.174,22.8237,1.71576,9.97023,61.8096,57.325,38.8632,0.777077,116.511,4.13005,4.06867,1.03877,12.9258,11.3469,4.6223,0.241182,0.0640743,0.192094,0.333557,0.293441,0.34176,0.279997,0.635201,0.100578,4.4359,0.286028,,-0.56354,55.3869,-16.2796,72.5117,-0.56354,0,-20.323963165283203,2.206789970397949,0.211001,458.7200012207031,,,,,,,506,3.538461538,506,3.538461538,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"JJ Wetherholt","STL",32,137.339,124.589,29.1895,20.572,5.86083,0.463116,2.29356,13.6884,13.0267,9.91221,0.468978,25.5248,1.46301,0.925075,0.4488,2.75081,1.31992,0.282075,0.234285,0.0721735,0.185853,0.388336,0.296331,0.343987,0.282093,0.640318,0.109702,4.00971,0.275302,,-0.0593394,12.7752,-3.45243,80.9761,-0.0593394,0,-3.155950177460909,0.6419752836227417,0.210284,999,,,,,,,108.5,3.390625,108.5,3.390625,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Adael Amador","COL",91,379.932,340.701,82.2616,58.692,15.1868,1.2526,7.1302,43.0425,35.5643,31.195,0.860056,70.1355,3.17407,2.49954,2.36225,7.68215,10.6016,3.37558,0.241448,0.0821069,0.1846,0.444783,0.308898,0.35616,0.293551,0.665059,0.114712,5.03959,0.282518,,0.129281,38.8755,-6.01643,73.024,0.129281,0,-12.017935439944267,1.4043209552764893,0.207368,481.1099853515625,,,,,,,347.7,3.82087912,347.7,3.82087912,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Mauricio Dubón","ATL",55,239.41,223.42,56.072,42.139,9.05927,1.56328,3.31042,24.5925,22.7957,11.4382,0.158313,30.4256,1.29866,1.97833,1.27512,4.91992,1.76016,0.63589,0.250971,0.0477763,0.127085,0.375939,0.288948,0.349964,0.279374,0.638913,0.0989932,4.30154,0.275284,,-0.269604,21.7414,-6.54683,76.4946,-0.269604,0,-6.939292699098587,0.9985475540161133,0.207132,528.0599975585938,,,,,,,193.3,3.514545454,193.3,3.514545454,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Ezequiel Duran","TEX",70,293.099,273.242,62.4437,43.3842,11.5807,2.00807,5.47079,31.9266,25.3342,14.2932,0.381697,70.7246,3.01509,1.67581,0.872455,4.00518,7.97171,2.21993,0.228529,0.0487658,0.241299,0.202097,0.272912,0.345675,0.270369,0.618586,0.117146,5.91316,0.286696,,0.28709,24.474,-10.1579,72.1964,0.28709,0,-9.317701637744904,1.2309789657592773,0.204754,673.219970703125,,,,,,,228,3.257142857,228,3.257142857,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Juan Brito","CLE",19,82.6094,73.8216,17.3145,11.4684,4.01927,0.178763,1.64808,8.61529,8.05927,7.14901,0.221106,14.4802,0.662998,0.644269,0.331495,1.413,1.14137,0.226019,0.234545,0.0865399,0.175285,0.493709,0.305386,0.36081,0.293237,0.666196,0.126264,4.08546,0.268548,,0.00989179,8.4317,-1.32923,87.7282,0.00989179,0,-1.1849480429664254,0.29320985078811646,0.199667,999,,,,,,,77.5,4.078947368,77.5,4.078947368,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Triston Casas","BOS",41,170.764,148.407,34.5277,21.5476,6.67839,0.165013,6.13668,18.8584,21.8395,19.6694,1.37964,42.4892,1.29911,1.21876,0.16888,3.00001,0.130158,0.0945348,0.232655,0.115185,0.248819,0.462926,0.32531,0.403929,0.317492,0.729239,0.171275,1.76231,0.281098,,-0.284251,20.7921,0.615085,99.0558,-0.284251,0,-0.4742949455976486,-3.4672839641571045,0.198059,366.44000244140625,,,,,,,187.7,4.57804878,187.7,4.57804878,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"David Fry","CLE",52,216.358,193.891,43.8187,27.3956,8.691,0.38464,7.34745,23.7025,25.0308,17.0835,0.421794,55.993,3.59677,1.52522,0.261118,3.43479,1.76848,0.659098,0.225996,0.0789595,0.258798,0.305101,0.298473,0.388472,0.300234,0.686945,0.162476,3.49608,0.276138,,-0.230812,23.3121,-2.25223,92.5481,-0.230812,0.03,-2.1310647279024124,-3.38049385137856,0.197988,706,,,,,,,208.3,4.00576923,208.3,4.00576923,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Andrew Knizner","SEA",29,113.157,103.069,20.8773,15.073,3.54942,0.155504,2.09944,9.44361,10.2709,7.1647,0.0894079,24.9973,1.62822,0.683214,0.519469,2.26534,0.451247,0.167179,0.202558,0.0633162,0.220907,0.286619,0.263631,0.301121,0.251979,0.564752,0.098563,2.61303,0.244966,,-0.135178,7.7592,-5.61122,64.6544,-0.135178,0.62,-4.849198967218399,2.8576542139053345,0.194716,747.280029296875,,,,,,,72,2.48275862,72,2.48275862,,,,,,,,,,,,,,,,,,,"Andrew Knizner","19514",668800
"Oswald Peraza","LAA",83,347.708,317.792,68.7755,45.9311,12.461,0.95473,9.4287,38.4713,32.1899,23.0406,0.439243,92.0711,4.52779,1.71225,0.635578,5.80118,12.028,3.0179,0.216417,0.0662641,0.264794,0.250248,0.27759,0.350644,0.276233,0.628234,0.134228,5.59961,0.272227,,0.687389,30.6894,-10.3951,73.6523,0.687389,0,-10.110272347927094,0.02511494606733322,0.192593,700.280029296875,,,,,,,291.9,3.516867469,291.9,3.516867469,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
"Ryan Mountcastle","BAL",32,139.378,128.174,33.0741,22.376,5.88243,0.402057,4.41362,16.226,16.5716,8.73635,0.0744754,33.4787,1.06464,1.26105,0.141903,2.60631,0.691317,0.238603,0.25804,0.0626808,0.2402,0.260953,0.30793,0.413511,0.312563,0.721441,0.155471,3.43219,0.313082,,-0.171379,16.413,-0.0556407,101.301,-0.171379,0,0.042409151792526245,-2.9629628658294678,0.192002,477.5,,,,,,,143.7,4.490625,143.7,4.490625,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Chas McCormick","HOU",37,161,143.983,32.3198,22.3917,4.89482,0.58413,4.44911,18.5793,15.3794,12.4491,0.114036,43.1951,2.22676,1.18809,1.15318,2.2696,4.8545,1.5834,0.22447,0.0773236,0.268293,0.288206,0.294004,0.35928,0.288072,0.653285,0.134811,5.50324,0.285775,,0.0785167,15.7577,-3.26566,82.599,0.0785167,0,-3.2326869890093803,-0.422034353017807,0.18357,999,,,,,,,138.9,3.754054054,138.9,3.754054054,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Max Schuemann","ATH",24,102.974,90.9025,21.1494,14.9125,3.94961,0.475979,1.81133,11.9214,8.38604,8.73204,0.100427,23.2359,1.74306,0.717904,0.878921,1.78893,2.77469,0.808081,0.23266,0.0847981,0.225647,0.375799,0.309754,0.34636,0.291933,0.656114,0.1137,5.45429,0.290479,,0.0570775,10.4013,-1.76593,82.826,0.0570775,0,-2.0272847712039948,0.2716049253940582,0.182989,750.780029296875,,,,,,,92.9,3.870833333,92.9,3.870833333,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Esteury Ruiz","MIA",28,116.683,105.648,24.7871,17.6187,4.53709,0.65573,1.97555,15.3248,8.15342,6.6518,0.188037,27.4921,2.40125,0.712054,1.20502,1.30806,10.7856,2.22836,0.234619,0.0570073,0.235613,0.241953,0.293208,0.346076,0.282012,0.639284,0.111457,7.91111,0.296668,,1.06973,10.8461,-2.94091,77.4313,1.06973,0,-2.0513930320739746,-0.07625273615121841,0.179501,669.719970703125,,,,,,,115.3,4.117857142,115.3,4.117857142,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Jack Suwinski","PIT",44,198.871,173.734,36.2393,21.4469,7.43952,0.725797,6.62707,23.333,22.1221,21.3809,0.88717,60.0379,2.08829,1.33608,0.331466,2.44833,4.37893,1.28712,0.208591,0.107512,0.301894,0.356123,0.300739,0.374203,0.29633,0.674942,0.165612,5.0857,0.273163,,0.0580208,20.7975,-2.70055,86.697,0.0580208,0,-3.077534720301628,-1.8358482122421265,0.174247,739,,,,,,,193.2,4.39090909,193.2,4.39090909,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Rafael Flores Jr.","PIT",23,97.8569,88.7598,20.851,14.3153,4.08932,0.134286,2.31217,10.0098,10.5787,7.70306,0.323445,27.046,0.731432,0.528251,0.134416,1.84294,0.495052,0.107797,0.234915,0.0787175,0.276383,0.284813,0.299681,0.362162,0.290621,0.661843,0.127247,2.87052,0.309343,,-0.0931857,9.78013,-1.78242,82.7862,-0.0931857,0.28,-2.089659996330738,0.5335273444652557,0.17389,727.1099853515625,,,,,,,86,3.739130434,86,3.739130434,,,,,,,,,,,,,,,,,,,"Rafael Flores Jr.","31991",804668
"Derek Hill","CHW",31,134.14,123.724,29.479,20.0158,5.40478,0.432183,3.62627,15.4626,12.8202,7.19615,0.0738908,38.641,1.22834,0.680822,1.3099,2.30227,4.04358,0.895573,0.238264,0.0536468,0.288066,0.186231,0.285354,0.376862,0.288601,0.662216,0.138598,5.50904,0.314748,,0.254698,13.1864,-2.66323,83.0932,0.254698,0,-2.4182466864585876,-0.5287524461746216,0.170848,999,,,,,,,119.3,3.848387096,119.3,3.848387096,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Maximo Acosta","MIA",15,61.7736,56.9592,14.2722,9.69203,3.01974,0.22811,1.33228,6.98108,6.40946,3.57479,0.101735,12.7467,0.577497,0.420835,0.241268,1.0954,1.92729,0.502649,0.250568,0.0578692,0.206346,0.280448,0.299427,0.381763,0.296713,0.681191,0.131195,5.34001,0.298835,,0.0888913,6.47941,-0.819616,87.5022,0.0888913,0,-0.8261291980743408,0.4372427761554718,0.170487,737,,,,,,,55.5,3.7,55.5,3.7,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Masataka Yoshida","BOS",44,184.425,166.891,44.8579,31.5874,8.58462,0.409357,4.27655,20.6809,21.1813,13.0266,0.591323,22.8446,2.83174,1.39582,0.279407,4.87057,1.4849,0.480875,0.268785,0.0706335,0.12387,0.570225,0.329719,0.402004,0.319393,0.731723,0.133219,3.4602,0.287473,,-0.209265,22.7403,0.949077,100.366,-0.209265,0,-0.12972690165042877,-4.5518975257873535,0.17045,540.1699829101562,,,,,,,198.6,4.513636363,198.6,4.513636363,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
