Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"César Salazar","HOU",42,166,146,30,20,6,1,3,17,15,15,0,36,4,1,1,,1,0,0.205375,0.0909999,0.217533,0.418328,0.295549,0.318269,0.276468,0.613818,0.112894,3.80996,0.248819,-0.0428218,-0.162849,14.7185,-4.94292,75.5678,-0.205671,-1.02415,-4.997362464666367,2.225845217704773,0.389822,999,,,,,,,132.2,3.147619047,132.2,3.147619047,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Gio Urshela",,49,210,194,50,36,9,1,4,21,22,13,0,40,1,2,1,,1,0,0.257871,0.0600001,0.189273,0.317003,0.305105,0.375796,0.29751,0.680901,0.117925,3.32917,0.303121,-0.157832,-0.252887,22.1628,-2.65037,89.0824,-0.410719,-1.05461,-3.120485872030258,-0.30460572242736816,0.376737,999,,,,,,,199.3,4.067346938,199.3,4.067346938,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"Sung-moon Song",,36,154,140,35,25,6,1,3,16,16,11,1,24,1,1,1,,3,1,0.250947,0.0719998,0.156903,0.45888,0.307002,0.371503,0.296345,0.678504,0.120555,4.66223,0.280232,-0.085,0.0737348,16.1069,-2.08938,88.2815,-0.0112652,0,-2.1442010048776865,0.550000011920929,0.370149,999,,,,,,,146.2,4.061111111,146.2,4.061111111,,,,,,,,,,,,,,,,,,,"Sung-moon Song","sa3012529",
"Bryce Eldridge","SFG",109,469,420,97,59,20,1,18,50,55,41,3,139,4,3,1,,2,1,0.231865,0.087,0.297303,0.29263,0.303457,0.411732,0.308567,0.715189,0.179867,2.89031,0.298806,-0.0449079,-0.502162,53.7069,-1.70907,99.3567,-0.54707,0.011618,-0.9046612679958344,-11.113382024690509,0.366862,999,,,,,,,492.1,4.514678899,492.1,4.514678899,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"Mauricio Dubón","ATL",55,238,222,58,42,12,0,4,25,25,12,0,31,1,2,1,,2,1,0.262647,0.0496999,0.128189,0.387708,0.301935,0.374201,0.295274,0.676136,0.111554,3.3992,0.286825,-0.00691587,-0.212046,24.6857,-3.43582,87.3867,-0.218962,-1.57484,-3.776917651295662,-0.5748434066772461,0.364903,498.79998779296875,,,,,,,215.2,3.912727272,215.2,3.912727272,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Rowdy Tellez",,86,371,336,79,48,14,1,17,43,48,29,0,90,3,3,1,,1,0,0.23366,0.0780002,0.242728,0.321348,0.297302,0.426648,0.312685,0.72395,0.192988,2.87079,0.266655,-0.554048,-0.420137,43.7251,-0.11144,99.5065,-0.974185,-0.235045,-1.190565511584282,-7.86004464328289,0.35867,700.530029296875,,,,,,,410.4,4.772093023,410.4,4.772093023,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Jorge Mateo",,58,252,233,53,34,12,1,6,27,25,14,0,62,2,2,1,,18,4,0.226591,0.0569998,0.247884,0.229945,0.2746,0.358533,0.276413,0.633133,0.131942,6.55185,0.283202,0.409283,1.48045,22.2789,-7.49688,74.59,1.88973,-0.851814,-5.678430199623108,0.6481863856315613,0.357943,749,,,,,,,231.7,3.994827586,231.7,3.994827586,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Dylan Carlson",,44,189,165,38,25,8,1,5,21,19,19,0,45,2,1,1,,3,1,0.232165,0.102,0.235986,0.432231,0.319066,0.374236,0.307011,0.693302,0.142071,4.25807,0.286597,0.0626445,-0.103537,21.4043,-0.927462,95.6088,-0.0408924,0.0636549,-1.021815001964569,-1.9613452106714249,0.349235,999,,,,,,,189.6,4.309090909,189.6,4.309090909,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Daniel Schneemann","CLE",52,224,198,43,28,9,1,5,23,21,22,0,61,2,2,1,,4,1,0.216767,0.0987998,0.272869,0.362077,0.298351,0.350129,0.287519,0.64848,0.133363,4.43585,0.282413,-0.170491,-0.0387351,21.8232,-4.64408,83.7897,-0.209226,-0.431556,-4.4888966381549835,0.16844403743743896,0.346764,610.5999755859375,,,,,,,198.4,3.815384615,198.4,3.815384615,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Luke Maile",,40,160,141,31,21,6,0,3,16,15,15,0,46,2,1,1,,2,1,0.215992,0.0919997,0.288924,0.318422,0.297,0.330157,0.280585,0.627157,0.114165,4.08213,0.294286,-0.112138,-0.090071,14.6872,-4.21807,77.4553,-0.202209,0.220364,-4.465539753437042,3.345363810658455,0.346531,999,,,,,,,130.2,3.255,130.2,3.255,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Carlos Santana",,83,357,315,73,48,13,0,11,39,40,36,1,69,2,3,1,,3,1,0.230963,0.102,0.193118,0.528173,0.313268,0.380111,0.305113,0.693379,0.149148,3.16279,0.259611,-0.885008,-0.319525,39.8804,-2.30191,94.3052,-1.20453,1.25935,-3.607422947883606,-5.115654468536377,0.343703,749.72998046875,,,,,,,351.8,4.238554216,351.8,4.238554216,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Andy Ibáñez",,45,196,178,44,30,9,1,4,21,19,14,0,39,2,1,1,,3,1,0.245133,0.0690003,0.199298,0.346216,0.304011,0.372108,0.296962,0.676119,0.126975,4.31702,0.290377,-0.343778,-0.108833,20.5979,-2.56096,88.7056,-0.452611,-0.941712,-3.069011628627777,-0.2417115569114685,0.33996,999,,,,,,,188.7,4.193333333,188.7,4.193333333,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"LaMonte Wade Jr.",,58,252,214,49,33,9,1,7,29,25,33,2,57,3,2,1,,2,0,0.23117,0.13,0.225743,0.575876,0.338302,0.375261,0.316046,0.713563,0.144091,3.67677,0.280623,-0.68199,-0.323381,30.3877,0.611989,101.815,-1.00537,-0.66664,-0.46466290950775146,-4.766639471054077,0.337372,999,,,,,,,269.8,4.651724137,269.8,4.651724137,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Santiago Espinal","CIN",45,196,179,47,35,9,0,2,20,18,13,0,27,2,1,1,,2,1,0.259784,0.067,0.135299,0.495199,0.313584,0.352861,0.294243,0.666445,0.0930776,3.52015,0.291114,0.0999206,-0.159817,20.1653,-2.99358,86.8381,-0.0598962,-1.3791,-3.108912169933319,-0.2791024446487427,0.332052,999,,,,,,,175.1,3.891111111,175.1,3.891111111,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Nick Sogard","BOS",58,252,221,53,38,12,0,3,25,22,26,0,56,2,2,1,,5,2,0.239643,0.1048,0.22185,0.472392,0.323947,0.337847,0.296514,0.661794,0.0982039,4.09509,0.304497,-0.30635,-0.0894892,26.3915,-3.38429,84.6052,-0.395839,-0.778356,-4.968280047178268,-0.47835636138916016,0.330141,999,,,,,,,226.7,3.908620689,226.7,3.908620689,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Carlos Cortes","ATH",40,175,156,37,23,8,0,6,20,20,16,0,38,1,1,1,,1,0,0.239605,0.0891996,0.216016,0.412931,0.311292,0.409793,0.313908,0.721085,0.170188,3.20677,0.277789,-0.0921036,-0.190516,20.7988,0.12123,97.9641,-0.28262,-0.268636,-0.7025473415851593,-2.1436355113983154,0.32505,743.27001953125,,,,,,,183.7,4.5925,183.7,4.5925,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Christian Koss","SFG",47,203,188,46,32,10,1,4,20,20,10,0,46,3,1,1,,4,1,0.243387,0.0493999,0.228514,0.216179,0.288972,0.361741,0.284842,0.650712,0.118353,4.5908,0.301587,0.0544122,0.0122735,19.336,-4.65002,83.1043,0.0666857,-0.453847,-3.998369626700878,0.3711526691913605,0.319895,999,,,,,,,185.7,3.951063829,185.7,3.951063829,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Ryan Waldschmidt","ARI",24,105,90,22,15,4,0,2,12,11,12,0,23,2,1,0,,2,1,0.247144,0.1126,0.222301,0.506523,0.34175,0.378252,0.319872,0.720002,0.131108,4.92111,0.307458,0,-0.00751481,12.9877,0.581182,103.724,-0.00751481,0,0.4559057308360934,-0.824999988079071,0.319653,999,,,,,,,106.6,4.441666666,106.6,4.441666666,,,,,,,,,,,,,,,,,,,"Ryan Waldschmidt","sa3025261",814439
"Braxton Fulford","COL",55,218,195,47,29,10,2,6,24,24,16,0,59,4,2,1,,3,1,0.23991,0.0742998,0.269126,0.276078,0.307778,0.400498,0.309135,0.708275,0.160588,4.86624,0.307602,0.0282128,-0.142318,25.0186,-0.692544,83.6997,-0.114105,-0.753064,-4.317962348461151,3.4969361424446106,0.3195,748.4000244140625,,,,,,,227.9,4.143636363,227.9,4.143636363,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Andrew Knizner","SEA",29,115,103,23,16,4,0,2,11,11,8,0,26,2,1,0,,1,0,0.219108,0.0736001,0.226037,0.325612,0.289286,0.333749,0.277248,0.623035,0.114641,3.66689,0.267859,-0.0405512,-0.109427,10.2627,-3.3491,82.061,-0.149978,-0.565874,-2.5856797993183136,1.684126377105713,0.318728,999,,,,,,,88.1,3.037931034,88.1,3.037931034,,,,,,,,,,,,,,,,,,,"Andrew Knizner","19514",668800
"Andruw Monasterio","MIL",41,175,155,36,25,8,0,3,18,16,16,0,43,2,1,1,,5,1,0.233749,0.0936003,0.243003,0.385181,0.312485,0.34149,0.292047,0.653975,0.107741,4.60509,0.301474,-0.0149486,0.0893411,17.6927,-2.98487,86.4015,0.0743925,-0.649196,-2.7460892274975777,0.025804102420806885,0.317374,711.530029296875,,,,,,,158.7,3.870731707,158.7,3.870731707,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Leody Taveras","BAL",24,105,96,23,16,4,1,3,12,11,8,0,22,0,1,0,,4,1,0.244996,0.0726997,0.208482,0.34871,0.301312,0.386102,0.29967,0.687414,0.141106,5.69965,0.288294,0.020599,0.221044,11.2655,-1.14107,92.4197,0.241643,0.0796496,-0.6964583545923233,0.15464963763952255,0.314316,737.2000122070312,,,,,,,107.1,4.4625,107.1,4.4625,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Connor Wong","BOS",55,218,198,48,32,10,1,5,23,23,15,0,54,3,2,1,,3,1,0.240716,0.0688999,0.248579,0.277175,0.300528,0.372064,0.29485,0.672592,0.131348,4.32162,0.30432,-0.155074,-0.121119,22.4948,-3.21632,83.4588,-0.276193,-1.32483,-4.518469542264938,2.925170063972473,0.309346,668.6699829101562,,,,,,,209.4,3.807272727,209.4,3.807272727,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Nick Allen","HOU",36,154,139,33,24,6,0,2,15,13,12,0,31,1,1,1,,4,1,0.235103,0.08,0.198426,0.403173,0.300175,0.321641,0.277789,0.621816,0.0865383,4.57128,0.28729,0.0242632,0.0406269,13.7868,-4.4095,76.4772,0.0648902,1.09724,-4.204652525484562,1.897237479686737,0.306223,740.530029296875,,,,,,,125.8,3.494444444,125.8,3.494444444,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Anthony Rendon","LAA",45,196,172,40,28,8,1,3,21,17,19,0,36,3,1,1,,3,1,0.230771,0.0975998,0.182455,0.534925,0.31619,0.343789,0.295393,0.659978,0.113018,4.51062,0.27009,0.0200604,-0.0299171,20.3483,-2.81064,86.8508,-0.00985675,-0.830229,-3.0474460646510124,-0.7302289009094238,0.303697,999,,,,,,,178,3.955555555,178,3.955555555,,,,,,,,,,,,,,,,,,,"Anthony Rendon","12861",543685
"Griffin Conine","MIA",99,427,379,84,52,16,1,15,46,49,40,0,139,4,3,1,,2,1,0.22145,0.0935,0.324855,0.287821,0.299661,0.390638,0.302274,0.690298,0.169188,3.09149,0.300489,-0.297636,-0.530398,46.7156,-3.73775,91.3113,-0.828034,-0.722448,-5.225249230861664,-6.097448468208313,0.295038,519.9299926757812,,,,,,,417.5,4.217171717,417.5,4.217171717,,,,,,,,,,,,,,,,,,,"Griffin Conine","21626",665052
"Jahmai Jones","DET",36,154,134,32,20,7,1,4,19,16,16,0,39,2,1,0,,3,1,0.237916,0.1068,0.256208,0.416851,0.330152,0.402406,0.321527,0.732558,0.16449,5.36127,0.301745,-0.00316612,-0.0252553,19.2556,1.05928,105.781,-0.0284214,-0.01017,1.020869741216302,-3.4601700203493237,0.292729,727.5999755859375,,,,,,,165.7,4.602777777,165.7,4.602777777,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Ryan Bliss","SEA",26,112,100,22,14,5,0,3,12,11,9,0,29,1,1,0,,6,2,0.221523,0.0845998,0.26284,0.321868,0.293801,0.356199,0.287039,0.65,0.134675,6.06909,0.28398,-0.0069532,0.229432,10.8679,-2.36576,88.8055,0.222479,-0.169967,-1.2552575767040253,0.2300327867269516,0.289507,683.3300170898438,,,,,,,101.7,3.911538461,101.7,3.911538461,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Tyler Fitzgerald","SFG",36,154,141,32,21,7,1,4,16,16,10,0,45,2,1,1,,4,1,0.226373,0.0642003,0.289584,0.221698,0.283134,0.368544,0.285042,0.651678,0.14217,5.38608,0.298222,0.166065,0.173558,14.6937,-3.50259,83.2414,0.339623,0.113002,-2.719196766614914,0.3630024865269661,0.283142,707.72998046875,,,,,,,142.6,3.961111111,142.6,3.961111111,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Alejandro Osuna","TEX",23,98,86,21,15,4,0,2,11,10,9,0,21,1,1,0,,3,1,0.248934,0.0940997,0.212997,0.441789,0.329311,0.386702,0.31535,0.716013,0.137768,4.81145,0.300118,0.0455928,-0.0138541,11.7621,0.182631,103.182,0.0317387,0.0184311,0.39930978044867516,-1.0315688140690327,0.280412,655.469970703125,,,,,,,94.9,4.126086956,94.9,4.126086956,,,,,,,,,,,,,,,,,,,"Alejandro Osuna","27915",696030
"Elias Díaz",,45,179,164,37,25,7,0,5,18,19,12,0,44,1,1,1,,1,0,0.223995,0.0669997,0.244979,0.273491,0.280759,0.356533,0.279301,0.637293,0.132538,2.97942,0.274535,-0.415005,-0.194926,16.2629,-4.91097,76.5737,-0.609931,-0.291887,-5.571590423583984,3.2081134617328644,0.279444,999,,,,,,,151.4,3.364444444,151.4,3.364444444,,,,,,,,,,,,,,,,,,,"Elias Diaz","11680",553869
"Nick Loftin","KCR",28,119,104,26,18,5,0,2,13,12,12,0,19,1,1,0,,2,1,0.246826,0.1013,0.159459,0.635271,0.329914,0.374353,0.312208,0.704267,0.127527,4.21678,0.278834,-0.026968,-0.0651061,13.9789,-0.0818833,96.5952,-0.092074,-0.214926,-0.5696137696504593,-0.8399264216423035,0.274837,999,,,,,,,114.9,4.103571428,114.9,4.103571428,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Ildemaro Vargas",,39,168,155,40,29,7,1,3,17,17,10,0,20,2,1,1,,2,1,0.257268,0.0590001,0.121665,0.484938,0.30605,0.372585,0.297254,0.678635,0.115317,4.25363,0.278972,0.0108502,-0.137713,17.6953,-2.1552,88.9066,-0.126863,-0.115736,-2.329587399959564,-0.7157358378171921,0.270158,999,,,,,,,160.2,4.107692307,160.2,4.107692307,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Sebastian Walcott","TEX",23,98,87,20,14,4,0,2,10,9,9,0,23,1,1,0,,3,1,0.229567,0.0891003,0.238288,0.373918,0.30297,0.35026,0.289632,0.653229,0.120692,5.19399,0.289733,-0.0229292,0.0470112,9.71577,-1.86369,85.466,0.024082,0,-1.6546640936285257,0.8500000238418579,0.262773,999,,,,,,,88.3,3.839130434,88.3,3.839130434,,,,,,,,,,,,,,,,,,,"Sebastian Walcott","sa3021069",806964
"Heriberto Hernández","MIA",89,385,339,75,46,15,1,13,42,43,39,0,117,4,3,1,,4,1,0.222057,0.1005,0.302617,0.332102,0.306638,0.389519,0.305376,0.696157,0.167462,3.97072,0.293391,-0.28431,-0.353856,43.0904,-2.40035,93.4365,-0.638167,-0.193454,-3.6331133246421814,-6.618453949689865,0.261662,476,,,,,,,386.2,4.339325842,386.2,4.339325842,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"Austin Slater",,45,196,172,40,27,7,1,5,22,19,20,0,57,2,1,1,,2,1,0.231856,0.1,0.292915,0.341397,0.315011,0.368613,0.302872,0.683624,0.136757,4.27947,0.313675,-0.0254831,-0.128527,21.5385,-1.6204,92.7658,-0.15401,-0.1985,-1.8298506438732147,-2.298500210046768,0.256307,999,,,,,,,192,4.266666666,192,4.266666666,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Alex Verdugo",,50,217,197,50,35,10,1,4,24,22,17,0,34,2,1,1,,1,0,0.254429,0.077,0.157635,0.488469,0.315529,0.381182,0.305997,0.696711,0.126752,3.30666,0.2857,-0.142569,-0.265486,24.3967,-1.24347,94.9124,-0.408056,-0.841158,-1.7129081189632416,-3.1661583185195923,0.252216,999,,,,,,,214.2,4.284,214.2,4.284,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Endy Rodríguez","PIT",58,249,223,55,36,12,1,6,26,26,21,0,51,2,2,1,,3,1,0.2464,0.0853998,0.204553,0.417494,0.315244,0.391461,0.309693,0.706705,0.145061,4.05991,0.291718,-0.0588727,-0.214033,28.7415,-0.679739,95.8512,-0.272906,0.00887763,-1.4973008334636688,-4.341122278012335,0.251721,677.5999755859375,,,,,,,253.8,4.375862068,253.8,4.375862068,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Max Schuemann","ATH",34,147,128,29,21,5,1,2,16,13,15,0,35,2,1,1,,4,1,0.225922,0.1012,0.235556,0.429621,0.314557,0.331428,0.290458,0.645985,0.105506,5.15713,0.288866,-0.0379687,0.102914,14.6723,-2.69691,81.8103,0.0649453,0.0541055,-3.086533896625042,0.47910548001527786,0.250878,748.2000122070312,,,,,,,129.2,3.8,129.2,3.8,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Ryan Fitzgerald","MIN",36,154,138,30,19,7,1,4,16,16,13,0,40,2,1,1,,2,1,0.219761,0.0816002,0.262749,0.310563,0.290641,0.360287,0.28632,0.650928,0.140526,4.42944,0.280449,-0.103456,-0.110511,14.8535,-3.34275,81.0212,-0.213967,-0.161577,-3.6587569564580917,0.7884226888418198,0.248629,999,,,,,,,139.6,3.877777777,139.6,3.877777777,,,,,,,,,,,,,,,,,,,"Ryan Fitzgerald","24622",680837
"Daniel Susac","SFG",21,83,77,18,12,3,0,2,8,8,5,0,23,1,1,0,,1,0,0.231205,0.0562995,0.273352,0.20596,0.281445,0.361435,0.281295,0.64288,0.13023,4.1054,0.299523,-0.014065,-0.0434031,7.68533,-2.14539,80.6748,-0.0574681,0,-1.963108904659748,1.625,0.248617,999,,,,,,,71.2,3.39047619,71.2,3.39047619,,,,,,,,,,,,,,,,,,,"Daniel Susac","sa3019997",691740
"Walker Jenkins","MIN",26,112,99,24,16,5,0,2,12,11,11,0,26,1,1,0,,2,1,0.240461,0.0968997,0.232495,0.416783,0.321718,0.367568,0.305671,0.689286,0.127107,4.82231,0.302015,-0.0179149,-0.00599775,12.5622,-0.671457,94.3512,-0.0239126,0,-0.7695832438766956,-0.699999988079071,0.244043,999,,,,,,,105.7,4.065384615,105.7,4.065384615,,,,,,,,,,,,,,,,,,,"Walker Jenkins","sa3022894",805805
"Dane Myers","MIA",44,189,171,42,30,7,0,4,19,19,13,0,48,2,1,1,,7,2,0.242427,0.0714,0.252959,0.282259,0.304062,0.364273,0.294588,0.668334,0.121846,4.85623,0.309284,-0.0704366,0.248052,19.4981,-2.83371,86.0467,0.177615,-0.0508068,-2.947991743683815,-0.9758067056536674,0.241895,724.7999877929688,,,,,,,174.8,3.972727272,174.8,3.972727272,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Nathan Church","STL",19,84,77,20,14,3,0,2,9,9,6,0,12,1,1,0,,2,1,0.258857,0.0661003,0.14764,0.447713,0.314289,0.374322,0.30225,0.688611,0.115465,4.95679,0.288886,-0.00231153,0.017736,9.18835,-0.7369,94.7842,0.0154244,0.193398,-0.5038492754101753,-0.006601676344871521,0.233707,737.7999877929688,,,,,,,84.5,4.447368421,84.5,4.447368421,,,,,,,,,,,,,,,,,,,"Nathan Church","31357",701675
"Jimmy Crooks","STL",19,77,70,16,11,3,0,2,8,8,5,0,20,1,1,0,,0,0,0.235632,0.0691004,0.262235,0.263506,0.293801,0.366129,0.28923,0.65993,0.130497,3.07597,0.301871,-0.00792499,-0.0943297,7.58895,-1.48557,85.8653,-0.102255,-0.0633999,-1.3888479098677635,1.4366000816226006,0.23262,537,,,,,,,65.1,3.426315789,65.1,3.426315789,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","31354",699625
"Enrique Hernández",,81,350,320,74,49,15,1,9,35,37,24,0,80,2,3,1,,1,0,0.231247,0.0699999,0.227619,0.307531,0.28739,0.367499,0.286665,0.654889,0.136252,2.95305,0.278133,0.284081,-0.405974,33.8561,-7.4991,81.6324,-0.121894,-0.458234,-7.719991631805897,-1.858234167098999,0.231971,742.530029296875,,,,,,,308.1,3.803703703,308.1,3.803703703,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Ryan Mountcastle","BAL",36,154,142,36,23,7,0,5,18,20,10,0,38,1,1,0,,1,0,0.252806,0.0618999,0.249704,0.247893,0.303333,0.418842,0.312695,0.722176,0.166036,3.25914,0.308158,0.0715943,-0.166145,18.1513,-0.0449953,101.392,-0.0945508,0.087707,0.15814751386642456,-3.2622928991913795,0.224707,446.8699951171875,,,,,,,161.8,4.494444444,161.8,4.494444444,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Kyren Paris","LAA",36,154,136,28,17,5,1,4,16,15,15,0,50,2,1,1,,6,1,0.204885,0.0945998,0.326542,0.289701,0.288458,0.351672,0.283582,0.640129,0.146787,6.25514,0.285482,0,0.39987,14.5112,-3.68511,78.7148,0.39987,0.551683,-3.463549315929413,0.30168336629867554,0.218802,729.6699829101562,,,,,,,138.2,3.838888888,138.2,3.838888888,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Luisangel Acuña","NYM",18,77,71,18,13,3,0,1,8,7,5,0,14,1,1,0,,4,1,0.254378,0.0611998,0.179104,0.341699,0.30354,0.356362,0.290315,0.659902,0.101983,5.92606,0.299428,0.0693995,0.206718,7.67649,-1.42166,87.7611,0.276118,-0.0615641,-0.8408190906047821,0.36343591287732124,0.213263,622.7999877929688,,,,,,,70.7,3.927777777,70.7,3.927777777,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Johan Rojas","PHI",23,98,90,22,16,4,1,1,11,9,6,0,21,1,1,0,,5,1,0.246589,0.0571002,0.211207,0.270352,0.294753,0.356133,0.285607,0.650887,0.109544,6.70679,0.302011,0.0957112,0.399522,9.39548,-2.18397,79.6245,0.495234,0.338888,-1.871390849351883,0.6888884007930756,0.212603,999,,,,,,,87.6,3.808695652,87.6,3.808695652,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Paul DeJong",,65,280,257,54,33,10,0,10,28,32,17,0,88,3,2,1,,3,1,0.209038,0.0589999,0.312537,0.188777,0.263845,0.367438,0.275165,0.631283,0.1584,3.45788,0.270427,-0.356667,-0.19891,24.4704,-8.61372,73.7323,-0.555577,0.0944444,-9.248497486114502,1.8444444462656975,0.212028,747,,,,,,,231.3,3.558461538,231.3,3.558461538,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Derek Hill","CHW",37,161,147,35,24,6,1,4,16,17,10,0,45,2,1,1,,4,1,0.238013,0.0621,0.281802,0.220367,0.292141,0.372939,0.290997,0.66508,0.134926,5.12022,0.312504,0.0315286,0.116196,16.1401,-2.88332,84.7437,0.147724,0.0912076,-2.747262477874756,-0.7337924316525459,0.210795,999,,,,,,,150.5,4.067567567,150.5,4.067567567,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Leo De Vries","ATH",19,84,75,17,11,4,0,2,9,8,7,0,20,1,1,0,,1,0,0.22615,0.0882005,0.239418,0.368395,0.301543,0.362819,0.292183,0.664362,0.136669,4.57251,0.281715,-0.026469,-0.0393747,8.50179,-1.42345,82.9985,-0.0658437,0,-1.7490525469183922,0.8999999761581421,0.208931,999,,,,,,,76.5,4.026315789,76.5,4.026315789,,,,,,,,,,,,,,,,,,,"Leo De Vries","sa3023363",815888
"David Hamilton","BOS",19,84,75,17,11,3,0,2,10,8,7,0,20,1,1,0,,7,2,0.226894,0.0867996,0.236983,0.366269,0.29801,0.362328,0.29106,0.660338,0.135434,7.1115,0.280025,0.0623032,0.596712,8.42519,-1.50006,80.8481,0.659015,-0.0224012,-1.2370949387550354,0.3275988698005676,0.202747,710.8699951171875,,,,,,,79.4,4.178947368,79.4,4.178947368,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Richie Palacios","TBR",23,98,85,20,14,4,0,2,11,9,11,0,19,1,1,0,,3,1,0.238258,0.1089,0.194465,0.559998,0.328176,0.355495,0.304768,0.683671,0.117236,4.69349,0.284435,-0.0116084,0.108034,10.9201,-0.659353,93.605,0.0964252,0.039904,-0.6422204002737999,-0.7600959837436676,0.201626,739.27001953125,,,,,,,96.3,4.186956521,96.3,4.186956521,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Tirso Ornelas","SDP",79,343,307,74,50,15,1,8,38,35,29,0,73,3,3,2,,4,1,0.24139,0.0849999,0.213544,0.398043,0.310446,0.376515,0.301918,0.686961,0.135125,3.97496,0.288448,-0.0752577,-0.126796,37.4265,-3.10162,96.147,-0.202054,-0.0123787,-1.7683882117271423,-7.687378852628171,0.200116,999,,,,,,,332.6,4.210126582,332.6,4.210126582,,,,,,,,,,,,,,,,,,,"Tirso Ornelas","22566",672359
"Jake Mangum","TBR",29,126,118,32,24,6,0,1,13,12,6,0,22,1,1,0,,5,1,0.275247,0.0479999,0.17798,0.269693,0.314678,0.370479,0.300368,0.685156,0.0952315,5.13451,0.327209,0.0336166,0.138271,13.59,-1.29789,90.5739,0.171887,-0.0124862,-1.2279472351074219,-1.1624861424788833,0.199129,436.3299865722656,,,,,,,115.7,3.989655172,115.7,3.989655172,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Adrian Del Castillo","ARI",71,304,272,65,40,15,1,9,33,35,26,1,84,2,2,1,,1,0,0.236825,0.0866998,0.274351,0.316018,0.30762,0.398814,0.307429,0.706435,0.16199,3.16314,0.304339,-0.168502,-0.358139,34.5768,-1.39042,95.1998,-0.526641,-0.0320694,-2.2584572434425354,-5.932069484144449,0.198675,609.2000122070312,,,,,,,311.7,4.390140845,311.7,4.390140845,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
