player_name,mlbid,final_adp,week,w,qs,outs,so,er,ud_points,week_rank,rank_group
Chad Patrick,694477,NA,2025-09-15,0,0,13,3,2,16,82,Unusable
Trevor Williams,592866,NA,2025-05-12,0,0,13,4,3,16,99,Unusable
Jose Quintana,500779,NA,2025-06-30,0,0,16,3,3,16,87,Unusable
Jose Quintana,500779,NA,2025-08-18,0,0,16,2,2,16,89,Unusable
Jonathan Cannon,686563,NA,2025-04-07,0,0,16,6,6,16,115,Unusable
Dylan Cease,656302,52.79,2025-04-28,0,0,12,3,2,15,101,Unusable
Cole Ragans,666142,57.5,2025-03-24,0,0,15,3,3,15,75,Unusable
Aaron Nola,605400,75.01,2025-09-01,0,0,15,6,6,15,86,Unusable
Michael King,650633,76.46,2025-09-08,0,0,15,2,2,15,92,Unusable
Jacob deGrom,594798,96.37,2025-04-07,0,0,12,4,3,15,116,Unusable
Hunter Greene,668881,97.59,2025-08-25,0,0,15,3,3,15,92,Unusable
Roki Sasaki,808963,100.42,2025-03-17,0,0,9,3,1,15,3,P1
Freddy Peralta,642547,106.07,2025-04-21,0,0,15,3,3,15,102,Unusable
Sandy Alcantara,645261,112.89,2025-06-30,0,0,18,4,5,15,90,Unusable
Zac Gallen,668678,113.12,2025-04-14,0,0,18,5,6,15,103,Unusable
Bailey Ober,641927,118.13,2025-07-28,0,0,15,4,4,15,92,Unusable
Bryce Miller,682243,120.1,2025-08-18,0,0,15,4,4,15,90,Unusable
Joe Ryan,657746,132.76,2025-08-18,0,0,12,6,5,15,90,Unusable
Kodai Senga,673540,141.74,2025-08-18,0,0,15,4,4,15,90,Unusable
Clay Holmes,605280,151.97,2025-08-25,0,0,15,2,2,15,92,Unusable
Clay Holmes,605280,151.97,2025-09-08,0,0,12,5,4,15,92,Unusable
Gavin Williams,668909,157.88,2025-03-24,0,0,15,2,2,15,75,Unusable
MacKenzie Gore,669022,158.05,2025-08-25,0,0,15,3,3,15,92,Unusable
Bryan Woo,693433,161.21,2025-09-01,0,0,15,3,3,15,86,Unusable
Taj Bradley,671737,174.81,2025-05-12,0,0,12,6,5,15,101,Unusable
Jackson Jobe,695549,180.19,2025-04-28,0,0,12,4,3,15,101,Unusable
Mitch Keller,656605,182.86,2025-09-15,0,0,15,4,4,15,86,Unusable
Walker Buehler,621111,190.38,2025-06-23,0,0,24,6,9,15,95,Unusable
Walker Buehler,621111,190.38,2025-08-11,0,0,18,3,4,15,91,Unusable
Tanner Houck,656557,205.65,2025-04-14,0,1,25,8,13,15,103,Unusable
Brady Singer,663903,227.02,2025-06-30,0,0,9,4,2,15,90,Unusable
Kumar Rocker,677958,231.61,2025-03-31,0,0,24,4,7,15,108,Unusable
Luis Severino,622663,232.8,2025-05-05,0,0,30,7,12,15,106,Unusable
Casey Mize,663554,234.59,2025-07-21,0,0,12,5,4,15,100,Unusable
Erick Fedde,607200,237.02,2025-08-11,0,0,12,5,4,15,91,Unusable
Jeffrey Springs,605488,237.55,2025-04-21,0,0,18,4,5,15,102,Unusable
Michael Wacha,608379,238.28,2025-03-24,0,0,12,2,1,15,75,Unusable
Michael Wacha,608379,238.28,2025-06-30,0,0,27,5,9,15,90,Unusable
Justin Verlander,434378,238.33,2025-05-05,0,0,15,3,3,15,106,Unusable
Jose Soriano,667755,238.37,2025-09-08,0,0,12,4,3,15,92,Unusable
Charlie Morton,450203,238.52,2025-04-07,0,0,15,4,4,15,116,Unusable
Charlie Morton,450203,238.52,2025-06-23,0,0,15,3,3,15,95,Unusable
Lucas Giolito,608337,238.53,2025-09-01,0,0,15,2,2,15,86,Unusable
Drew Rasmussen,656876,239.34,2025-04-28,0,0,15,3,3,15,101,Unusable
Jacob Misiorowski,694819,239.39,2025-09-08,0,0,15,4,4,15,92,Unusable
Zack Littell,641793,239.48,2025-03-31,0,0,21,3,5,15,108,Unusable
Brayan Bello,678394,239.54,2025-09-08,0,0,15,4,4,15,92,Unusable
Taijuan Walker,592836,239.58,2025-04-21,0,0,9,4,2,15,102,Unusable
Taijuan Walker,592836,239.58,2025-07-14,0,0,12,4,3,15,53,Unusable
Nick Martinez,607259,239.65,2025-07-07,1,0,31,5,12,15,93,Unusable
Cade Povich,700249,239.66,2025-05-05,0,0,18,4,5,15,106,Unusable
Matthew Boyd,571510,239.73,2025-08-04,0,0,15,3,3,15,83,Unusable
Tyler Anderson,542881,239.77,2025-05-12,0,0,15,4,4,15,101,Unusable
Tyler Anderson,542881,239.77,2025-08-04,0,0,12,5,4,15,83,Unusable
Richard Fitts,690916,239.84,2025-05-26,0,0,9,2,0,15,102,Unusable
Miles Mikolas,571945,239.88,2025-09-22,0,0,15,4,4,15,93,Unusable
Antonio Senzatela,622608,239.92,2025-04-21,0,0,15,4,4,15,102,Unusable
Antonio Senzatela,622608,239.92,2025-04-28,0,0,15,4,4,15,101,Unusable
Aaron Civale,650644,239.95,2025-05-19,0,0,12,3,2,15,106,Unusable
Mitchell Parker,680730,239.95,2025-05-05,0,0,12,5,4,15,106,Unusable
Mitchell Parker,680730,239.95,2025-08-04,0,0,15,4,4,15,83,Unusable
Osvaldo Bido,674370,239.98,2025-04-28,0,0,15,4,4,15,101,Unusable
Clayton Kershaw,477132,239.98,2025-06-30,0,0,18,3,4,15,90,Unusable
Chris Paddack,663978,239.98,2025-07-14,0,0,15,5,5,15,53,Unusable
Edward Cabrera,665795,239.99,2025-04-14,0,0,12,6,5,15,103,Unusable
Zebby Matthews,805673,NA,2025-07-14,0,0,12,6,5,15,53,Unusable
Tyler Mahle,641816,NA,2025-05-19,0,0,15,3,3,15,106,Unusable
Jake Irvin,663623,NA,2025-03-24,0,0,15,2,2,15,75,Unusable
Jake Irvin,663623,NA,2025-06-02,0,0,15,3,3,15,100,Unusable
Jake Irvin,663623,NA,2025-06-09,0,0,15,4,4,15,102,Unusable
Jake Irvin,663623,NA,2025-08-25,0,0,18,3,4,15,92,Unusable
Aaron Ashby,676879,NA,2025-08-25,0,0,6,3,0,15,92,Unusable
Brandon Sproat,687075,NA,2025-09-15,0,0,12,5,4,15,86,Unusable
Tony Gonsolin,664062,NA,2025-05-19,0,0,15,4,4,15,106,Unusable
Chad Patrick,694477,NA,2025-06-30,0,0,15,2,2,15,90,Unusable
Ben Lively,594902,NA,2025-03-24,0,0,15,3,3,15,75,Unusable
Ben Lively,594902,NA,2025-04-21,0,0,15,4,4,15,102,Unusable
Cal Quantrill,615698,NA,2025-06-02,0,0,15,2,2,15,100,Unusable
Cal Quantrill,615698,NA,2025-07-07,0,0,15,5,5,15,93,Unusable
Davis Martin,663436,NA,2025-05-26,0,0,18,3,4,15,102,Unusable
Davis Martin,663436,NA,2025-07-21,0,0,15,3,3,15,100,Unusable
Jose Quintana,500779,NA,2025-04-28,0,0,15,6,6,15,101,Unusable
Jose Quintana,500779,NA,2025-07-21,0,0,15,2,2,15,100,Unusable
Jonathan Cannon,686563,NA,2025-05-12,0,0,15,3,3,15,101,Unusable
Emerson Hancock,676106,NA,2025-06-23,0,0,15,2,2,15,95,Unusable
Tyler Holton,663947,NA,2025-06-30,0,0,6,3,0,15,90,Unusable
Andre Pallante,669467,NA,2025-06-23,0,0,15,2,2,15,95,Unusable
Andre Pallante,669467,NA,2025-07-21,0,0,15,5,5,15,100,Unusable
Huascar Brazoban,623211,NA,2025-04-28,0,0,6,3,0,15,101,Unusable
Yoshinobu Yamamoto,808967,87.21,2025-08-11,0,0,14,6,6,14,93,Unusable
Jacob deGrom,594798,96.37,2025-03-31,0,0,17,3,4,14,110,Unusable
Zac Gallen,668678,113.12,2025-06-16,1,0,15,5,7,14,98,Unusable
Zac Gallen,668678,113.12,2025-09-08,0,0,20,3,5,14,97,Unusable
Bailey Ober,641927,118.13,2025-05-12,0,0,14,3,3,14,104,Unusable
Tanner Bibee,676440,118.48,2025-04-14,0,0,17,5,6,14,106,Unusable
Bryce Miller,682243,120.1,2025-04-21,0,0,14,4,4,14,107,Unusable
Robbie Ray,592662,127.55,2025-09-15,0,0,14,5,5,14,88,Unusable
Clay Holmes,605280,151.97,2025-07-28,0,0,11,3,2,14,93,Unusable
MacKenzie Gore,669022,158.05,2025-06-16,0,0,17,4,5,14,98,Unusable
Brandon Pfaadt,694297,168.26,2025-04-28,0,0,14,6,6,14,108,Unusable
Tanner Houck,656557,205.65,2025-05-05,0,0,14,2,2,14,110,Unusable
Reese Olson,681857,209.22,2025-07-21,0,0,17,4,5,14,104,Unusable
Sean Manaea,640455,219.32,2025-09-01,0,0,11,6,5,14,89,Unusable
Sean Manaea,640455,219.32,2025-09-22,0,0,5,3,0,14,94,Unusable
Kumar Rocker,677958,231.61,2025-07-28,0,0,14,3,3,14,93,Unusable
Dustin May,669160,236.03,2025-08-04,0,0,11,4,3,14,86,Unusable
Tomoyuki Sugano,608372,238.15,2025-06-16,0,0,11,4,3,14,98,Unusable
Michael Wacha,608379,238.28,2025-08-25,0,0,14,4,4,14,97,Unusable
Jose Soriano,667755,238.37,2025-04-14,0,0,17,2,3,14,106,Unusable
Marcus Stroman,573186,238.94,2025-03-24,0,0,14,3,3,14,80,Unusable
Sean Burke,680732,239.12,2025-08-11,0,0,11,3,2,14,93,Unusable
David Peterson,656849,239.2,2025-06-23,0,0,14,5,5,14,99,Unusable
Jacob Misiorowski,694819,239.39,2025-09-15,0,0,11,3,2,14,88,Unusable
Shane Smith,681343,239.56,2025-04-14,0,0,14,3,3,14,106,Unusable
Cade Povich,700249,239.66,2025-04-07,0,0,14,2,2,14,118,Unusable
Cade Povich,700249,239.66,2025-09-22,0,0,17,4,5,14,94,Unusable
Clarke Schmidt,657376,239.76,2025-04-14,0,0,17,2,3,14,106,Unusable
Andrew Heaney,571760,239.82,2025-08-04,0,0,14,1,1,14,86,Unusable
Ben Brown,676962,239.83,2025-06-09,0,0,17,5,6,14,103,Unusable
Andrew Abbott,671096,239.97,2025-09-01,0,0,14,5,5,14,89,Unusable
Osvaldo Bido,674370,239.98,2025-04-21,0,0,32,3,9,14,107,Unusable
Zebby Matthews,805673,NA,2025-08-18,0,0,14,4,4,14,93,Unusable
Zebby Matthews,805673,NA,2025-09-08,0,0,14,5,5,14,97,Unusable
Cal Quantrill,615698,NA,2025-08-18,0,0,14,3,3,14,93,Unusable
Jonathan Cannon,686563,NA,2025-05-26,0,0,17,4,5,14,104,Unusable
Andre Pallante,669467,NA,2025-09-22,0,0,8,4,2,14,94,Unusable
Max Fried,608331,108.44,2025-07-21,0,0,16,3,4,13,105,Unusable
Sandy Alcantara,645261,112.89,2025-04-07,1,0,17,1,4,13,119,Unusable
Seth Lugo,607625,136.46,2025-08-25,0,0,10,5,4,13,98,Unusable
Clay Holmes,605280,151.97,2025-06-30,0,0,16,1,2,13,96,Unusable
Clay Holmes,605280,151.97,2025-07-14,0,0,16,3,4,13,56,Unusable
Gavin Williams,668909,157.88,2025-06-23,0,0,16,2,3,13,100,Unusable
Chris Bassitt,605135,203.48,2025-09-15,0,0,13,3,3,13,90,Unusable
Merrill Kelly,518876,229.59,2025-08-04,0,0,13,4,4,13,88,Unusable
Grant Holmes,656550,230.63,2025-06-02,0,0,10,4,3,13,102,Unusable
Ranger Suarez,624133,230.82,2025-08-04,0,0,19,3,5,13,88,Unusable
Luis Severino,622663,232.8,2025-06-02,0,0,34,6,13,13,102,Unusable
Casey Mize,663554,234.59,2025-05-26,0,0,10,4,3,13,105,Unusable
Dustin May,669160,236.03,2025-08-25,0,0,16,5,6,13,98,Unusable
Hayden Birdsong,806185,236.52,2025-06-16,0,0,13,4,4,13,101,Unusable
Eury Perez,691587,237.61,2025-06-23,0,0,13,3,3,13,100,Unusable
Jack Leiter,683004,238.35,2025-04-21,0,0,10,3,2,13,109,Unusable
Jack Leiter,683004,238.35,2025-05-05,0,0,16,3,4,13,111,Unusable
Cristian Javier,664299,238.76,2025-09-01,0,0,13,4,4,13,91,Unusable
Jameson Taillon,592791,239.25,2025-09-08,0,0,13,2,2,13,99,Unusable
Tobias Myers,668964,239.32,2025-08-04,0,0,10,4,3,13,88,Unusable
Nick Martinez,607259,239.65,2025-08-25,0,0,16,3,4,13,98,Unusable
Landen Roupp,694738,239.78,2025-04-28,0,0,13,4,4,13,109,Unusable
Ryne Nelson,669194,239.82,2025-05-05,0,0,13,2,2,13,111,Unusable
Antonio Senzatela,622608,239.92,2025-03-24,0,0,13,0,0,13,81,Unusable
Andrew Abbott,671096,239.97,2025-07-28,0,0,16,1,2,13,95,Unusable
Kyle Hendricks,543294,239.97,2025-06-30,0,0,16,2,3,13,96,Unusable
Jake Irvin,663623,NA,2025-08-18,0,0,25,5,9,13,95,Unusable
Logan Allen,671106,NA,2025-09-22,0,0,13,4,4,13,97,Unusable
Landon Knack,689017,NA,2025-04-14,0,0,13,2,2,13,110,Unusable
Chad Patrick,694477,NA,2025-04-21,0,0,13,2,2,13,109,Unusable
Matthew Liberatore,669461,NA,2025-07-28,0,0,13,1,1,13,95,Unusable
Ben Lively,594902,NA,2025-03-31,0,0,13,4,4,13,111,Unusable
Cal Quantrill,615698,NA,2025-05-19,0,0,10,2,1,13,109,Unusable
Davis Martin,663436,NA,2025-04-14,0,0,16,3,4,13,110,Unusable
Jack Kochanowicz,686799,NA,2025-06-09,0,0,13,2,2,13,104,Unusable
Andre Pallante,669467,NA,2025-08-18,0,0,16,4,5,13,95,Unusable
Paul Skenes,694973,19.33,2025-04-28,0,0,15,2,3,12,110,Unusable
Paul Skenes,694973,19.33,2025-06-23,0,0,12,4,4,12,102,Unusable
Paul Skenes,694973,19.33,2025-08-11,0,0,12,4,4,12,95,Unusable
Pablo Lopez,641154,86.1,2025-05-26,0,0,15,3,4,12,106,Unusable
Pablo Lopez,641154,86.1,2025-09-15,0,0,12,2,2,12,91,Unusable
Yoshinobu Yamamoto,808967,87.21,2025-05-05,0,0,15,4,5,12,113,Unusable
Hunter Greene,668881,97.59,2025-05-19,0,0,12,2,2,12,110,Unusable
Shota Imanaga,684007,101.3,2025-04-07,0,0,15,4,5,12,120,Unusable
Hunter Brown,686613,102.8,2025-05-19,0,0,15,4,5,12,110,Unusable
Tyler Glasnow,607192,109,2025-08-18,0,0,12,3,3,12,97,Unusable
Sandy Alcantara,645261,112.89,2025-05-12,0,0,15,3,4,12,105,Unusable
Sandy Alcantara,645261,112.89,2025-07-14,0,0,18,2,4,12,57,Unusable
Zac Gallen,668678,113.12,2025-03-24,0,0,12,4,4,12,82,Unusable
Zac Gallen,668678,113.12,2025-05-12,0,0,15,5,6,12,105,Unusable
Bailey Ober,641927,118.13,2025-08-25,0,0,15,3,4,12,101,Unusable
Tanner Bibee,676440,118.48,2025-06-30,0,0,12,5,5,12,98,Unusable
Kevin Gausman,592332,125.67,2025-07-07,0,0,15,2,3,12,95,Unusable
George Kirby,669923,127.32,2025-06-16,0,0,15,3,4,12,102,Unusable
Justin Steele,657006,140.83,2025-03-17,0,0,12,5,5,12,4,P1
Kodai Senga,673540,141.74,2025-07-28,0,0,12,4,4,12,97,Unusable
Nick Pivetta,601713,150.28,2025-03-31,0,0,9,4,3,12,112,Unusable
Nick Pivetta,601713,150.28,2025-08-04,0,0,18,3,5,12,91,Unusable
Clay Holmes,605280,151.97,2025-09-15,0,0,12,2,2,12,91,Unusable
Bryan Woo,693433,161.21,2025-06-09,0,0,18,3,5,12,105,Unusable
Jose Berrios,621244,167.54,2025-03-24,0,0,15,5,6,12,82,Unusable
Mitch Keller,656605,182.86,2025-04-28,0,0,15,3,4,12,110,Unusable
Nathan Eovaldi,543135,193.86,2025-05-26,0,0,6,2,0,12,106,Unusable
Reese Olson,681857,209.22,2025-07-07,0,0,15,1,2,12,95,Unusable
Sean Burke,680732,239.12,2025-04-07,0,0,9,4,3,12,120,Unusable
Tobias Myers,668964,239.32,2025-04-21,0,0,12,2,2,12,111,Unusable
Drew Rasmussen,656876,239.34,2025-06-30,0,0,15,4,5,12,98,Unusable
Brayan Bello,678394,239.54,2025-09-15,0,0,12,3,3,12,91,Unusable
Eduardo Rodriguez,593958,239.58,2025-05-12,0,0,12,4,4,12,105,Unusable
Taijuan Walker,592836,239.58,2025-08-25,0,0,15,3,4,12,101,Unusable
Taijuan Walker,592836,239.58,2025-09-01,0,0,30,3,9,12,92,Unusable
Taijuan Walker,592836,239.58,2025-09-15,0,0,12,2,2,12,91,Unusable
JP Sears,676664,239.71,2025-08-04,0,0,15,4,5,12,91,Unusable
Matthew Boyd,571510,239.73,2025-09-15,0,0,9,5,4,12,91,Unusable
Tyler Anderson,542881,239.77,2025-07-07,0,0,15,3,4,12,95,Unusable
Michael Soroka,647336,239.82,2025-03-31,0,0,15,3,4,12,112,Unusable
Michael Soroka,647336,239.82,2025-08-04,0,0,6,3,1,12,91,Unusable
Ryne Nelson,669194,239.82,2025-09-15,0,0,15,1,2,12,91,Unusable
Richard Fitts,690916,239.84,2025-07-28,0,0,12,2,2,12,97,Unusable
Antonio Senzatela,622608,239.92,2025-07-07,0,0,15,3,4,12,95,Unusable
Aaron Civale,650644,239.95,2025-06-16,0,0,21,2,5,12,102,Unusable
Andrew Abbott,671096,239.97,2025-04-21,0,0,12,4,4,12,111,Unusable
Andrew Abbott,671096,239.97,2025-08-18,0,0,12,6,6,12,97,Unusable
Osvaldo Bido,674370,239.98,2025-08-25,0,0,9,5,4,12,101,Unusable
Zebby Matthews,805673,NA,2025-05-12,0,0,9,5,4,12,105,Unusable
Tyler Mahle,641816,NA,2025-04-21,0,0,15,1,2,12,111,Unusable
Jake Irvin,663623,NA,2025-03-31,0,0,15,3,4,12,112,Unusable
Logan Allen,671106,NA,2025-05-05,0,0,12,3,3,12,113,Unusable
Logan Allen,671106,NA,2025-06-02,0,0,18,2,4,12,104,Unusable
Bobby Miller,676272,NA,2025-04-14,0,0,9,7,6,12,112,Unusable
Hayden Wesneski,669713,NA,2025-04-21,0,0,15,1,2,12,111,Unusable
Matthew Liberatore,669461,NA,2025-06-09,0,0,15,4,5,12,105,Unusable
Matthew Liberatore,669461,NA,2025-08-11,0,0,12,3,3,12,95,Unusable
Ben Lively,594902,NA,2025-05-12,0,0,9,1,0,12,105,Unusable
Cal Quantrill,615698,NA,2025-04-07,0,0,15,2,3,12,120,Unusable
Trevor Williams,592866,NA,2025-06-23,0,0,15,3,4,12,102,Unusable
Cade Horton,690990,NA,2025-09-22,0,0,9,2,1,12,98,Unusable
Andre Pallante,669467,NA,2025-04-14,0,0,18,2,4,12,112,Unusable
Andre Pallante,669467,NA,2025-09-15,0,0,15,3,4,12,91,Unusable
Matt Sauer,669422,NA,2025-05-12,0,0,12,2,2,12,105,Unusable
Joe Boyle,671212,NA,2025-08-18,0,0,12,5,5,12,97,Unusable
Javier Assad,665871,NA,2025-09-15,0,0,12,2,2,12,91,Unusable
Chayce McDermott,694646,NA,2025-05-12,0,0,9,5,4,12,105,Unusable
Framber Valdez,664285,83.25,2025-09-15,0,0,14,4,5,11,99,Unusable
Yoshinobu Yamamoto,808967,87.21,2025-06-09,0,0,14,4,5,11,107,Unusable
Nick Pivetta,601713,150.28,2025-06-16,0,0,14,3,4,11,104,Unusable
Spencer Arrighetti,681293,157.16,2025-08-04,0,0,11,5,5,11,94,Unusable
Chris Bassitt,605135,203.48,2025-08-04,0,0,14,2,3,11,94,Unusable
Tanner Houck,656557,205.65,2025-03-24,0,0,17,2,4,11,84,Unusable
Grant Holmes,656550,230.63,2025-04-21,0,0,17,4,6,11,115,Unusable
Bowden Francis,670102,233.52,2025-04-21,0,0,14,2,3,11,115,Unusable
Erick Fedde,607200,237.02,2025-07-28,0,0,14,3,4,11,99,Unusable
Tomoyuki Sugano,608372,238.15,2025-06-30,0,0,14,5,6,11,100,Unusable
Marcus Stroman,573186,238.94,2025-07-21,0,0,11,4,4,11,106,Unusable
Will Warren,701542,238.96,2025-07-14,0,0,11,5,5,11,58,Unusable
Sean Burke,680732,239.12,2025-05-12,0,0,14,4,5,11,112,Unusable
Tobias Myers,668964,239.32,2025-05-12,0,0,11,4,4,11,112,Unusable
Michael Lorenzen,547179,239.59,2025-04-14,0,0,14,3,4,11,114,Unusable
Nick Martinez,607259,239.65,2025-03-31,0,0,14,2,3,11,115,Unusable
Cade Povich,700249,239.66,2025-04-28,0,0,14,2,3,11,112,Unusable
Matthew Boyd,571510,239.73,2025-09-08,1,0,15,1,4,11,100,Unusable
Miles Mikolas,571945,239.88,2025-04-14,0,0,14,1,2,11,114,Unusable
Aaron Civale,650644,239.95,2025-07-07,0,0,29,3,9,11,99,Unusable
Aaron Civale,650644,239.95,2025-08-25,0,0,14,4,5,11,104,Unusable
Matt Waldron,663362,239.97,2025-06-30,0,0,14,3,4,11,100,Unusable
Simeon Woods Richardson,680573,239.99,2025-05-05,0,0,14,1,2,11,115,Unusable
Chase Dollander,801403,239.99,2025-06-23,0,0,17,1,3,11,104,Unusable
Tyler Mahle,641816,NA,2025-03-24,0,0,5,3,1,11,84,Unusable
Brennan Bernardino,657514,NA,2025-06-30,0,0,5,2,0,11,100,Unusable
Ryan Feltner,663372,NA,2025-04-28,0,0,14,4,5,11,112,Unusable
Cade Horton,690990,NA,2025-06-16,0,0,14,2,3,11,104,Unusable
Jonathan Cannon,686563,NA,2025-03-31,0,0,11,3,3,11,115,Unusable
Carmen Mlodzinski,669387,NA,2025-03-31,0,0,11,4,4,11,115,Unusable
Spencer Strider,675911,71.74,2025-05-19,0,0,13,3,4,10,112,Unusable
Robbie Ray,592662,127.55,2025-08-25,0,0,13,5,6,10,105,Unusable
MacKenzie Gore,669022,158.05,2025-07-28,0,0,16,4,6,10,100,Unusable
Zach Eflin,621107,184.56,2025-07-28,0,0,13,3,4,10,100,Unusable
Nick Lodolo,666157,188.35,2025-04-28,0,0,16,4,6,10,114,Unusable
Nick Lodolo,666157,188.35,2025-06-09,0,0,10,6,6,10,108,Unusable
Walker Buehler,621111,190.38,2025-03-24,0,0,13,3,4,10,86,Unusable
Ryan Pepiot,686752,190.49,2025-04-28,0,0,13,1,2,10,114,Unusable
Reese Olson,681857,209.22,2025-04-07,0,0,13,3,4,10,123,Unusable
Merrill Kelly,518876,229.59,2025-09-15,0,0,22,5,9,10,100,Unusable
Kumar Rocker,677958,231.61,2025-06-02,0,0,10,5,5,10,105,Unusable
Tomoyuki Sugano,608372,238.15,2025-09-22,0,0,13,3,4,10,99,Unusable
Charlie Morton,450203,238.52,2025-06-02,0,0,7,5,4,10,105,Unusable
Eduardo Rodriguez,593958,239.58,2025-06-30,0,0,13,7,8,10,103,Unusable
Andrew Heaney,571760,239.82,2025-04-28,0,0,25,3,8,10,114,Unusable
Richard Fitts,690916,239.84,2025-07-21,0,0,10,4,4,10,107,Unusable
Dean Kremer,665152,239.89,2025-03-31,0,0,13,1,2,10,118,Unusable
Zebby Matthews,805673,NA,2025-07-28,0,0,13,4,5,10,100,Unusable
Jake Irvin,663623,NA,2025-05-05,0,0,16,0,2,10,116,Unusable
Cal Quantrill,615698,NA,2025-08-04,0,0,25,3,8,10,96,Unusable
Jack Kochanowicz,686799,NA,2025-06-02,0,0,10,4,4,10,105,Unusable
Jack Kochanowicz,686799,NA,2025-06-30,0,0,16,1,3,10,103,Unusable
Jose Quintana,500779,NA,2025-06-09,0,0,13,4,5,10,108,Unusable
Trevor Rogers,669432,NA,2025-06-16,0,0,7,4,3,10,106,Unusable
Tarik Skubal,669373,28.21,2025-03-24,0,0,15,2,4,9,87,Unusable
Garrett Crochet,676979,45.81,2025-09-01,0,0,18,4,7,9,93,Unusable
Cole Ragans,666142,57.5,2025-04-21,0,0,9,4,4,9,117,Unusable
Spencer Strider,675911,71.74,2025-09-01,0,0,15,1,3,9,93,Unusable
Logan Webb,657277,89.7,2025-07-14,0,0,18,1,4,9,59,Unusable
Luis Castillo,622491,101.92,2025-05-05,0,0,15,3,5,9,117,Unusable
Luis Castillo,622491,101.92,2025-08-11,0,0,12,5,6,9,97,Unusable
Luis Castillo,622491,101.92,2025-08-18,0,0,12,2,3,9,100,Unusable
Tyler Glasnow,607192,109,2025-07-28,0,0,12,3,4,9,103,Unusable
Sandy Alcantara,645261,112.89,2025-06-23,0,0,18,4,7,9,105,Unusable
Sandy Alcantara,645261,112.89,2025-07-07,0,0,15,4,6,9,100,Unusable
Zac Gallen,668678,113.12,2025-05-26,0,0,15,3,5,9,108,Unusable
Zac Gallen,668678,113.12,2025-08-11,0,0,15,1,3,9,97,Unusable
Bryce Miller,682243,120.1,2025-05-26,0,0,12,2,3,9,108,Unusable
George Kirby,669923,127.32,2025-05-26,0,0,15,4,6,9,108,Unusable
Yusei Kikuchi,579328,146.02,2025-08-11,0,0,12,3,4,9,97,Unusable
Gavin Williams,668909,157.88,2025-06-09,0,0,12,1,2,9,110,Unusable
Gavin Williams,668909,157.88,2025-08-11,0,0,9,4,4,9,97,Unusable
Reynaldo Lopez,625643,160.33,2025-03-24,0,0,15,1,3,9,87,Unusable
Brandon Pfaadt,694297,168.26,2025-05-12,0,0,12,3,4,9,114,Unusable
Mitch Keller,656605,182.86,2025-08-11,0,0,12,5,6,9,97,Unusable
Ryan Pepiot,686752,190.49,2025-09-22,0,0,9,3,3,9,100,Unusable
Sean Manaea,640455,219.32,2025-09-15,0,0,9,3,3,9,101,Unusable
Ryan Weathers,677960,219.68,2025-09-15,0,0,12,2,3,9,101,Unusable
Ronel Blanco,669854,220.43,2025-04-14,0,0,15,1,3,9,116,Unusable
Grant Holmes,656550,230.63,2025-03-31,0,0,12,3,4,9,119,Unusable
Dustin May,669160,236.03,2025-04-21,0,0,15,5,7,9,117,Unusable
Dustin May,669160,236.03,2025-06-23,0,0,12,3,4,9,105,Unusable
Erick Fedde,607200,237.02,2025-05-19,0,0,15,2,4,9,113,Unusable
Jeffrey Springs,605488,237.55,2025-07-14,0,0,12,4,5,9,59,Unusable
Tomoyuki Sugano,608372,238.15,2025-03-24,0,0,12,1,2,9,87,Unusable
Jack Leiter,683004,238.35,2025-06-09,0,0,12,3,4,9,110,Unusable
Charlie Morton,450203,238.52,2025-05-05,0,0,12,2,3,9,117,Unusable
Griffin Canning,656288,238.91,2025-05-26,0,0,9,3,3,9,108,Unusable
Marcus Stroman,573186,238.94,2025-03-31,0,0,12,3,4,9,119,Unusable
Yu Darvish,506433,239.07,2025-07-14,0,0,15,1,3,9,59,Unusable
Yu Darvish,506433,239.07,2025-08-25,0,0,12,3,4,9,106,Unusable
Jameson Taillon,592791,239.25,2025-05-05,0,0,12,4,5,9,117,Unusable
Tobias Myers,668964,239.32,2025-04-28,0,0,6,3,2,9,117,Unusable
Drew Rasmussen,656876,239.34,2025-09-15,0,0,9,2,2,9,101,Unusable
Zack Littell,641793,239.48,2025-07-21,0,0,18,2,5,9,108,Unusable
Zack Littell,641793,239.48,2025-08-18,0,0,9,3,3,9,100,Unusable
Eduardo Rodriguez,593958,239.58,2025-07-07,0,0,12,3,4,9,100,Unusable
Taijuan Walker,592836,239.58,2025-07-28,0,0,15,0,2,9,103,Unusable
JP Sears,676664,239.71,2025-05-19,0,0,15,4,6,9,113,Unusable
JP Sears,676664,239.71,2025-07-14,0,0,12,5,6,9,59,Unusable
Matthew Boyd,571510,239.73,2025-05-19,0,0,12,3,4,9,113,Unusable
Tyler Anderson,542881,239.77,2025-06-09,0,0,15,4,6,9,110,Unusable
Landen Roupp,694738,239.78,2025-08-11,0,0,9,5,5,9,97,Unusable
Michael Soroka,647336,239.82,2025-06-30,0,0,12,6,7,9,105,Unusable
Richard Fitts,690916,239.84,2025-06-30,0,0,9,1,1,9,105,Unusable
Miles Mikolas,571945,239.88,2025-05-26,0,0,12,3,4,9,108,Unusable
Miles Mikolas,571945,239.88,2025-06-23,0,0,12,5,6,9,105,Unusable
German Marquez,608566,239.88,2025-09-01,0,0,15,2,4,9,93,Unusable
